T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2,T,H,I,R1,R2,dR1,dR2
K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm,K,Oe,mA,Ohm,Ohm,Ohm,Ohm
As Grown,As Grown,As Grown,As Grown,As Grown,As Grown,As Grown,3 nm,3 nm,3 nm,3 nm,3 nm,3 nm,3 nm,7 nm,7 nm,7 nm,7 nm,7 nm,7 nm,7 nm,20 nm,20 nm,20 nm,20 nm,20 nm,20 nm,20 nm
50.6057,312.857,0.102153342753992,,0.014977851274366,,5.55226621010717E-5,9.6027,312.857,0.102153342753992,,0.00170253401794867,,4.66377662187142E-5,75.84665,312.857,0.102153342753992,,0.142014430531001,,6.05521082262634E-5,41.62915,312.857,0.102153342753992,,2.09182620625666,,3.24533871990907E-4
53.648,312.857,0.102153342753992,0.0467345168016927,--,7.93620277402155E-5,--,9.5742,312.857,0.102153342753992,3.24131646829152,--,0.00305890333200533,--,78.10125,312.857,0.102153342753992,8.25448153791221,--,0.00160633158581244,--,41.0581,312.857,0.102153342753992,10.8501753908726,--,0.00163620551843197,--
56.26245,312.857,0.102153342753992,,0.0158594384177967,,5.66822286169837E-5,9.84395,312.857,0.102153342753992,,0.00172870092961174,,4.30331468096833E-5,80.83415,312.857,0.102153342753992,,0.143039238067758,,4.85047471591676E-5,40.6018,312.857,0.102153342753992,,2.09053693980936,,3.33793366820649E-4
59.09115,312.857,0.102153342753992,0.0475290088086337,--,6.5278102347984E-5,--,9.50655,312.857,0.102153342753992,3.22731590637426,--,0.00316225438427125,--,83.5285,312.857,0.102153342753992,8.32789580252261,--,0.00161922090614804,--,40.0292,312.857,0.102153342753992,10.8421029795747,--,0.00166982733844601,--
61.7038,312.857,0.102153342753992,,0.0195976776769176,,4.63642847568727E-5,9.46335,312.857,0.102153342753992,,0.00170430611994557,,4.30326184396348E-5,87.17895,312.857,0.102153342753992,,0.144101934200063,,5.42481011355571E-5,39.5676,312.857,0.102153342753992,,2.08885800956536,,3.2626734861639E-4
64.5065,312.857,0.102153342753992,0.0489421178979809,--,6.30348941677988E-5,--,9.41055,312.857,0.102153342753992,3.22671637851799,--,0.00304758726405634,--,89.7646,312.857,0.102153342753992,8.40471155822737,--,0.00164178340493384,--,39.0109,312.857,0.102153342753992,10.8346195826945,--,0.0016685471503873,--
67.12465,312.857,0.102153342753992,,0.0226567132356671,,4.86324489353258E-5,9.312,312.857,0.102153342753992,,0.00171954017057861,,4.31046036021028E-5,93.4078,312.857,0.102153342753992,,0.145264590765415,,5.3592494719326E-5,38.5693,312.857,0.102153342753992,,2.08736420485067,,3.37477526478235E-4
70.0158,312.857,0.102153342753992,0.052453987095822,--,6.05941495843234E-5,--,9.27265,312.857,0.102153342753992,3.23192050401906,--,0.00297255713943801,--,96.0073,312.857,0.102153342753992,8.48099815384318,--,0.00167600816336563,--,37.985,312.857,0.102153342753992,10.8266070818796,--,0.0016496350729799,--
72.69975,312.857,0.102153342753992,,0.0326864219502447,,2.19212841399672E-4,9.1992,312.857,0.102153342753992,,0.00174284756111576,,4.14706659202541E-5,99.57165,312.857,0.102153342753992,,0.146306616474827,,6.68434575702224E-5,37.55035,312.857,0.102153342753992,,2.08606734813898,,3.44755384298641E-4
76.1407,312.857,0.102153342753992,0.0789512785440513,--,8.48677753033704E-5,--,9.12995,312.857,0.102153342753992,3.2296418317678,--,0.00288256300863874,--,101.80895,312.857,0.102153342753992,8.55102946653417,--,0.00171100177974894,--,36.98415,312.857,0.102153342753992,10.8190678792918,--,0.00161171227464667,--
79.4488,312.857,0.102153342753992,,0.538027646740824,,1.35839547609505E-4,9.10205,312.857,0.102153342753992,,0.00174827301771597,,3.78286248660579E-5,105.11085,312.857,0.102153342753992,,0.14724295563735,,4.72474607434245E-5,36.51705,312.857,0.102153342753992,,2.08443763420694,,3.39576329005202E-4
81.90345,312.857,0.102153342753992,1.45075403645696,--,2.45072683739462E-4,--,9.0626,312.857,0.102153342753992,3.23087035045198,--,0.00295276215782779,--,107.30965,312.857,0.102153342753992,8.6153451301161,--,0.00170761162706021,--,35.9486,312.857,0.102153342753992,10.8119171642676,--,0.00163894043131801,--
85.6879,312.857,0.102153342753992,,1.03156448549907,,1.51432611189975E-4,8.99005,312.857,0.102153342753992,,0.0016993392461541,,4.21444718747741E-5,110.6109,312.857,0.102153342753992,,0.148223068991253,,6.11690328043012E-5,35.477,312.857,0.102153342753992,,2.08294076588283,,3.22893263171902E-4
88.34645,312.857,0.102153342753992,1.97333455422051,--,2.98814531625015E-4,--,8.95085,312.857,0.102153342753992,3.23263996390489,--,0.00289860164923179,--,112.8222,312.857,0.102153342753992,8.67913976191581,--,0.00172124335938609,--,34.9244,312.857,0.102153342753992,10.804509153596,--,0.00161087750855698,--
92.0804,312.857,0.102153342753992,,1.06318057545046,,1.60211035582766E-4,8.90595,312.857,0.102153342753992,,0.0017006247065918,,4.5781978919247E-5,116.09475,312.857,0.102153342753992,,0.149112997801601,,5.42303245122949E-5,34.47785,312.857,0.102153342753992,,2.08196735713442,,3.32032854116628E-4
94.8214,312.857,0.102153342753992,2.08026086165469,--,3.22105535755075E-4,--,8.8414,312.857,0.102153342753992,3.23548355439206,--,0.0028744000462285,--,118.9189,312.857,0.102153342753992,8.73403742061143,--,0.00142176101973035,--,33.83595,312.857,0.102153342753992,10.79677013297,--,0.00164804114538149,--
98.39405,312.857,0.102153342753992,,1.08244665227856,,1.67514299930276E-4,8.8319,312.857,0.102153342753992,,0.00179562450964426,,4.2808309631299E-5,121.9504,312.857,0.102153342753992,,0.150136437181664,,5.68586893815012E-5,33.38045,312.857,0.102153342753992,,2.08015516906693,,3.24823774836329E-4
100.6812,312.857,0.102153342753992,2.13787907881384,--,3.19845536569225E-4,--,8.77255,312.857,0.102153342753992,3.23594533496608,--,0.00288260065612155,--,124.13505,312.857,0.102153342753992,8.80697589176957,--,0.00177053601724364,--,32.80195,312.857,0.102153342753992,10.7893992628475,--,0.00169840289283188,--
103.90755,312.857,0.102153342753992,,1.09714689361111,,1.65049416739916E-4,8.70285,312.857,0.102153342753992,,0.00176183807895294,,4.71393106613597E-5,127.30915,312.857,0.102153342753992,,0.150959600019516,,5.96238463220011E-5,32.3457,312.857,0.102153342753992,,2.0784754482446,,3.31201438547277E-4
106.15,312.857,0.102153342753992,2.18453399197805,--,3.37550834448326E-4,--,8.6453,312.857,0.102153342753992,3.24030930721788,--,0.00273250794779735,--,130.06955,312.857,0.102153342753992,8.86174582707834,--,0.00139023078086929,--,31.7898,312.857,0.102153342753992,10.7822100278936,--,0.00169041024602067,--
109.3779,312.857,0.102153342753992,,1.11028207846839,,1.7279091545523E-4,8.57525,312.857,0.102153342753992,,0.00176195035703291,,4.02133779937473E-5,133.12125,312.857,0.102153342753992,,0.152002645106112,,6.26132079505568E-5,31.32335,312.857,0.102153342753992,,2.07743128932204,,3.18907352766431E-4
111.65435,312.857,0.102153342753992,2.22815415372483,--,3.3943930876588E-4,--,8.53725,312.857,0.102153342753992,3.23691006855238,--,0.00287353425186223,--,136.03055,312.857,0.102153342753992,8.92955451138027,--,0.00148450715038758,--,30.77795,312.857,0.102153342753992,10.7755170096402,--,0.00159096190740242,--
114.8165,312.857,0.102153342753992,,1.12308460699968,,1.635588261686E-4,8.47895,312.857,0.102153342753992,,0.00179530095454698,,3.98552313206146E-5,139.12205,312.857,0.102153342753992,,0.153006517115164,,5.91730334178796E-5,30.3029,312.857,0.102153342753992,,2.07650847070768,,3.19879121829018E-4
117.16175,312.857,0.102153342753992,2.26893246978031,--,3.42585206377921E-4,--,8.4228,312.857,0.102153342753992,3.23814465122137,--,0.00262503691449442,--,142.00285,312.857,0.102153342753992,8.99761221272584,--,0.00152389606090129,--,29.75255,312.857,0.102153342753992,10.7687909325724,--,0.00174648432231917,--
120.39105,312.857,0.102153342753992,,1.1356362478197,,1.72673449377212E-4,8.369,312.857,0.102153342753992,,0.00177584222701767,,4.59790840505738E-5,145.05395,312.857,0.102153342753992,,0.153995567966768,,5.78900416782859E-5,29.2948,312.857,0.102153342753992,,2.07504146536399,,3.45088469035219E-4
122.6457,312.857,0.102153342753992,2.3078364711325,--,3.63763349620022E-4,--,8.31655,312.857,0.102153342753992,3.24020169091647,--,0.00258584316231509,--,147.9883,312.857,0.102153342753992,9.06510370535588,--,0.00140518071031956,--,28.7288,312.857,0.102153342753992,10.7624495059495,--,0.00163754246675081,--
125.8973,312.857,0.102153342753992,,1.14708893326695,,1.84057969154942E-4,8.28095,312.857,0.102153342753992,,0.00171392064269426,,3.87265211355555E-5,151.0413,312.857,0.102153342753992,,0.154926423808733,,6.90385052726727E-5,28.2737,312.857,0.102153342753992,,2.07372251692276,,3.36010368873597E-4
128.07135,312.857,0.102153342753992,2.34737729321313,--,3.48563611442763E-4,--,8.23005,312.857,0.102153342753992,3.24104033172776,--,0.00264646287442004,--,153.8952,312.857,0.102153342753992,9.13155077236704,--,0.00130125100567704,--,27.6977,312.857,0.102153342753992,10.7559744394895,--,0.00155109418065951,--
131.3782,312.857,0.102153342753992,,1.15577036021601,,1.75991529113684E-4,8.18875,312.857,0.102153342753992,,0.00172004834577398,,3.58697579126689E-5,156.93655,312.857,0.102153342753992,,0.155852246869891,,5.87611641210112E-5,27.25865,312.857,0.102153342753992,,2.0726201559348,,3.33293831351042E-4
133.5656,312.857,0.102153342753992,2.38681743046473,--,3.62440863189013E-4,--,8.1457,312.857,0.102153342753992,3.23679274397785,--,0.00238057737025817,--,159.89735,312.857,0.102153342753992,9.19901136467219,--,0.00143835809212454,--,26.69235,312.857,0.102153342753992,10.7498574583361,--,0.00166835733363751,--
136.9002,312.857,0.102153342753992,,1.16750772864768,,1.75740314292142E-4,8.10425,312.857,0.102153342753992,,0.00172978389328925,,3.89015840989936E-5,162.8561,312.857,0.102153342753992,,0.156799760522913,,5.61962949780826E-5,26.2423,312.857,0.102153342753992,,2.07129416679066,,3.35417184858063E-4
139.2987,312.857,0.102153342753992,2.42358671042409,--,3.61395110325034E-4,--,8.045,312.857,0.102153342753992,3.24216519734733,--,0.00235313191757623,--,165.7763,312.857,0.102153342753992,9.26467524861087,--,0.00148383283266913,--,25.66345,312.857,0.102153342753992,10.7438961489846,--,0.0015865353118282,--
142.4743,312.857,0.102153342753992,,1.17898631462564,,1.76431491101193E-4,8.0004,312.857,0.102153342753992,,0.00174286795514132,,3.90924560380555E-5,168.8021,312.857,0.102153342753992,,0.157763457092611,,6.95360329330131E-5,25.20185,312.857,0.102153342753992,,2.07006406301224,,3.2537537339986E-4
144.79175,312.857,0.102153342753992,2.4565426506464,--,3.65926620863552E-4,--,7.932,312.857,0.102153342753992,3.24549415137677,--,0.00238121340236262,--,171.66975,312.857,0.102153342753992,9.33023703452218,--,0.00143934808543399,--,24.5879,312.857,0.102153342753992,10.7380795614782,--,0.00166975934926475,--
147.98985,312.857,0.102153342753992,,1.19060365686101,,1.91002551831329E-4,7.8879,312.857,0.102153342753992,,0.00172761089362741,,4.10518401426375E-5,174.657,312.857,0.102153342753992,,0.158619660887253,,6.46547363878682E-5,24.1156,312.857,0.102153342753992,,2.06921529579799,,3.19453731164405E-4
150.3146,312.857,0.102153342753992,2.49193848670785,--,3.89472989858902E-4,--,7.8425,312.857,0.102153342753992,3.24700362763172,--,0.0024704838251523,--,177.64365,312.857,0.102153342753992,9.39592019199322,--,0.00144806304484372,--,23.564,312.857,0.102153342753992,10.7327218131999,--,0.00167168739268927,--
153.5137,312.857,0.102153342753992,,1.20000179072231,,1.83244565538931E-4,7.8049,312.857,0.102153342753992,,0.00178354740048584,,4.35450281282398E-5,180.74795,312.857,0.102153342753992,,0.159634552055598,,6.22298132719935E-5,23.08535,312.857,0.102153342753992,,2.06805030893,,3.26700206852978E-4
155.77925,312.857,0.102153342753992,2.5230696672435,--,3.6307348559108E-4,--,7.7563,312.857,0.102153342753992,3.24357086276398,--,0.0023073984620672,--,183.5885,312.857,0.102153342753992,9.46110888904324,--,0.001397372253672,--,22.53105,312.857,0.102153342753992,10.7276977855032,--,0.00165975350674574,--
159.0063,312.857,0.102153342753992,,1.21079690691217,,1.73823966677302E-4,7.7163,312.857,0.102153342753992,,0.00182052971906658,,4.08106394849471E-5,186.4787,312.857,0.102153342753992,,0.16045148404651,,6.24771081417053E-5,22.0892,312.857,0.102153342753992,,2.06718454803162,,3.23186821168708E-4
161.43115,312.857,0.102153342753992,2.55674262687178,--,4.0117971167732E-4,--,7.67155,312.857,0.102153342753992,3.24554199074337,--,0.00228727576987041,--,189.40045,312.857,0.102153342753992,9.52527125662108,--,0.00150950240350438,--,21.5078,312.857,0.102153342753992,10.7228984161258,--,0.00161286933246491,--
164.676,312.857,0.102153342753992,,1.222716826503,,1.79384707602058E-4,7.62765,312.857,0.102153342753992,,0.00171892176577789,,3.84529497304005E-5,192.3226,312.857,0.102153342753992,,0.16137806762555,,5.95302018456156E-5,21.0372,312.857,0.102153342753992,,2.06648087352262,,3.17416816207538E-4
166.8453,312.857,0.102153342753992,2.58355780610612,--,3.9156317358409E-4,--,7.58325,312.857,0.102153342753992,3.24723695521339,--,0.00210202980089341,--,195.03385,312.857,0.102153342753992,9.58778870207674,--,0.00153196594658836,--,20.48975,312.857,0.102153342753992,10.7186322664504,--,0.00165517872413253,--
170.12525,312.857,0.102153342753992,,1.23577937380698,,1.82182233312047E-4,7.542,312.857,0.102153342753992,,0.00176920114493855,,3.84983504298023E-5,197.8147,312.857,0.102153342753992,,0.162162837114686,,6.5462198336422E-5,20.02565,312.857,0.102153342753992,,2.06576715515292,,3.35107806193923E-4
172.42,312.857,0.102153342753992,2.60823558712421,--,3.97234043106428E-4,--,7.4938,312.857,0.102153342753992,3.24838435230775,--,0.00238865153944434,--,200.5652,312.857,0.102153342753992,9.64773580936721,--,0.0015678758945714,--,19.44635,312.857,0.102153342753992,10.7146550430111,--,0.00162968432954133,--
175.72595,312.857,0.102153342753992,,1.24710137787577,,2.06051386387974E-4,7.46555,312.857,0.102153342753992,,0.00179534925402788,,4.23343297713192E-5,203.3912,312.857,0.102153342753992,,0.16295362855022,,6.3529860395506E-5,19.00415,312.857,0.102153342753992,,2.06509819765625,,3.2816180493187E-4
177.9215,312.857,0.102153342753992,2.63873884097843,--,4.17655107557569E-4,--,7.49495,312.857,0.102153342753992,3.24768496095826,--,0.00248162039871666,--,205.4159,312.857,0.102153342753992,9.70049629685407,--,0.00143472964712903,--,18.44835,312.857,0.102153342753992,10.7110552282427,--,0.00157723034825696,--
181.1867,312.857,0.102153342753992,,1.25605423753481,,1.78635362438919E-4,7.40405,312.857,0.102153342753992,,0.00173868602605096,,4.79091916843605E-5,208.1743,312.857,0.102153342753992,,0.163646250684056,,6.07814756807203E-5,17.98305,312.857,0.102153342753992,,2.06437522897435,,3.24586251142131E-4
183.38205,312.857,0.102153342753992,2.66990159408794,--,4.15743762798898E-4,--,7.34405,312.857,0.102153342753992,3.24881640027956,--,0.00250973040386968,--,210.7014,312.857,0.102153342753992,9.75716575279095,--,0.00143868257826788,--,17.4088,312.857,0.102153342753992,10.7079464214406,--,0.00167664941816231,--
186.6008,312.857,0.102153342753992,,1.26695082136074,,1.75983868734173E-4,7.3014,312.857,0.102153342753992,,0.00174525097085421,,3.60090994330259E-5,213.30955,312.857,0.102153342753992,,0.164446538531265,,6.51185319453982E-5,16.9651,312.857,0.102153342753992,,2.06346637176121,,3.32729784232152E-4
188.794,312.857,0.102153342753992,2.69832103021035,--,4.27234619776571E-4,--,7.25745,312.857,0.102153342753992,3.2491282884017,--,0.00232124311916304,--,215.3239,312.857,0.102153342753992,9.806407487275,--,0.00155095255644009,--,16.26365,312.857,0.102153342753992,10.7045288686603,--,0.00170196285008093,--
191.96325,312.857,0.102153342753992,,1.27551614730731,,1.95676468671329E-4,7.22175,312.857,0.102153342753992,,0.00178902956571235,,5.028437096025E-5,217.96275,312.857,0.102153342753992,,0.165041351704677,,6.08988723216568E-5,15.80165,312.857,0.102153342753992,,2.06316621695757,,3.37976785847374E-4
194.05355,312.857,0.102153342753992,2.72545849340928,--,3.92213044867101E-4,--,7.1926,312.857,0.102153342753992,3.25053820048161,--,0.00252467557103232,--,220.37165,312.857,0.102153342753992,9.85935496907881,--,0.0014862191567352,--,15.263,312.857,0.102153342753992,10.7023291180995,--,0.00158981865364487,--
197.16515,312.857,0.102153342753992,,1.28662909781653,,1.89754750383671E-4,7.15725,312.857,0.102153342753992,,0.00178247750712962,,4.00285426986199E-5,222.92255,312.857,0.102153342753992,,0.16568590449629,,6.60743009788589E-5,14.80845,312.857,0.102153342753992,,2.06267797824598,,3.32260134719918E-4
199.24915,312.857,0.102153342753992,2.75219596503974,--,4.29170761816006E-4,--,7.11065,312.857,0.102153342753992,3.25038323954966,--,0.00238731260446056,--,224.84205,312.857,0.102153342753992,9.90521905107495,--,0.00153025141223602,--,14.25505,312.857,0.102153342753992,10.7003393172528,--,0.00161714061123202,--
201.07295,312.857,0.102153342753992,,1.29317233996831,,2.01803716629721E-4,7.0782,312.857,0.102153342753992,,0.00174592759551968,,3.829156214426E-5,227.44845,312.857,0.102153342753992,,0.166360585139099,,6.99619647522787E-5,13.75355,312.857,0.102153342753992,,2.06212973988707,,3.3796987357951E-4
203.20145,312.857,0.102153342753992,2.77362397331586,--,4.12609787866703E-4,--,7.0248,312.857,0.102153342753992,3.25438540487294,--,0.00232676725522642,--,229.3338,312.857,0.102153342753992,9.95195138612381,--,0.00153468027277848,--,13.27555,312.857,0.102153342753992,10.6987627486325,--,0.00165920773945415,--
206.1492,312.857,0.102153342753992,,1.2997555771315,,1.92941938262879E-4,7.1753,312.857,0.102153342753992,,0.00177865885568375,,4.35136275199362E-5,231.8743,312.857,0.102153342753992,,0.166840410468763,,6.36656956468252E-5,12.8193,312.857,0.102153342753992,,2.06211061578557,,3.36601189880946E-4
208.14295,312.857,0.102153342753992,2.805211334891,--,4.23062123644592E-4,--,7.01615,312.857,0.102153342753992,3.25626331450868,--,0.00238323045714589,--,233.67445,312.857,0.102153342753992,9.99485433946084,--,0.00158273462750061,--,12.26605,312.857,0.102153342753992,10.697675683622,--,0.00154833586457257,--
211.04035,312.857,0.102153342753992,,1.30862501745261,,2.02575272682875E-4,7.0104,312.857,0.102153342753992,,0.00174087301669881,,4.02004721192286E-5,236.19895,312.857,0.102153342753992,,0.167395228164229,,6.07553168335842E-5,11.82455,312.857,0.102153342753992,,2.06208795399124,,3.3413157228727E-4
213.0859,312.857,0.102153342753992,2.81918704901921,--,4.47662958987806E-4,--,6.89005,312.857,0.102153342753992,3.2532595989095,--,0.00210849495612529,--,238.41695,312.857,0.102153342753992,10.0414710584461,--,0.00151336434673079,--,11.27,312.857,0.102153342753992,10.6966194666356,--,0.00167269440906491,--
215.877,312.857,0.102153342753992,,1.32587533062737,,1.88653910386774E-4,6.3369,312.857,0.102153342753992,,0.00180198415488031,,5.57548283726521E-5,240.8477,312.857,0.102153342753992,,0.167933536997307,,6.62989375062868E-5,10.83755,312.857,0.102153342753992,,2.06118740688063,,3.14829675206392E-4
217.7911,312.857,0.102153342753992,2.84272788728742,--,4.37272380736784E-4,--,5.49455,312.857,0.102153342753992,3.27569585457468,--,0.00210683300137401,--,242.6888,312.857,0.102153342753992,10.0823167814659,--,0.00159700789109643,--,10.293,312.857,0.102153342753992,10.6961194539022,--,0.00163305411522028,--
220.6071,312.857,0.102153342753992,,1.32747397675541,,1.9936507194994E-4,5.26835,312.857,0.102153342753992,,0.00186208656690089,,3.74592130250366E-5,245.0854,312.857,0.102153342753992,,0.168411850489439,,6.9860124119595E-5,9.8634,312.857,0.102153342753992,,2.06157557734045,,3.34152888141811E-4
222.48575,312.857,0.102153342753992,2.87179778036395,--,4.3091061694122E-4,--,5.08,312.857,0.102153342753992,3.28362177820998,--,0.00215325732556534,--,246.7549,312.857,0.102153342753992,10.1210748679694,--,0.00151522459793892,--,9.58695,312.857,0.102153342753992,10.6958344858323,--,0.00168026349583656,--
225.24875,312.857,0.102153342753992,,1.33823534134456,,2.0317666218816E-4,4.98495,312.857,0.102153342753992,,0.00184584413986037,,4.11493670229661E-5,249.19135,312.857,0.102153342753992,,0.168816822345165,,6.51402067513739E-5,9.4984,312.857,0.102153342753992,,2.06162829732887,,3.20623536058084E-4
227.08205,312.857,0.102153342753992,2.88618126980558,--,4.20767963031111E-4,--,4.9957,312.857,0.102153342753992,3.28836680240631,--,0.00230292272095717,--,251.03525,312.857,0.102153342753992,10.1592694194285,--,0.00161765126239885,--,9.5311,312.857,0.102153342753992,10.6957959581377,--,0.00171896419887991,--
229.6926,312.857,0.102153342753992,,1.34900222064765,,1.98942871607491E-4,4.9996,312.857,0.102153342753992,,0.00186343555517888,,3.68132332137219E-5,253.37775,312.857,0.102153342753992,,0.169217175592658,,5.42247893804862E-5,9.5292,312.857,0.102153342753992,,2.06115591490213,,3.09601351800084E-4
231.62925,312.857,0.102153342753992,2.90493770329973,--,4.43763028659118E-4,--,,,,,,,,255.08835,312.857,0.102153342753992,10.2049296175929,--,0.00152905174532628,--,9.45855,312.857,0.102153342753992,10.6958162592094,--,0.00166853509956556,--
234.26905,312.857,0.102153342753992,,1.35581243322089,,1.95225676185445E-4,,,,,,,,257.4192,312.857,0.102153342753992,,0.169843316900442,,5.68256521732888E-5,9.4304,312.857,0.102153342753992,,2.0609212446664,,3.30893002158517E-4
236.08925,312.857,0.102153342753992,2.93042731595297,--,4.47036223821398E-4,--,,,,,,,,259.0326,312.857,0.102153342753992,10.2500159897667,--,0.00151272381086191,--,9.37785,312.857,0.102153342753992,10.695790989859,--,0.00163599053291954,--
237.7152,312.857,0.102153342753992,,1.36198925786791,,2.26065965406824E-4,,,,,,,,261.3158,312.857,0.102153342753992,,0.170174585951403,,7.07695422297924E-5,9.34235,312.857,0.102153342753992,,2.06086896382015,,3.17711518728477E-4
239.5878,312.857,0.102153342753992,2.94317962358689,--,4.37711711780836E-4,--,,,,,,,,262.9173,312.857,0.102153342753992,10.2876457349494,--,0.00155188011721995,--,9.27825,312.857,0.102153342753992,10.695434264241,--,0.00167639643809705,--
241.2659,312.857,0.102153342753992,,1.37335542104466,,2.28308889682995E-4,,,,,,,,265.1968,312.857,0.102153342753992,,0.170612455487347,,5.94094753750567E-5,9.23,312.857,0.102153342753992,,2.06132362716708,,3.18002552833698E-4
243.0849,312.857,0.102153342753992,2.94756662167345,--,4.62148486357818E-4,--,,,,,,,,266.8466,312.857,0.102153342753992,10.3250389078648,--,0.00168503317084872,--,9.15365,312.857,0.102153342753992,10.6957769816648,--,0.00168088749948181,--
244.66435,312.857,0.102153342753992,,1.38142511324133,,2.33571203407473E-4,,,,,,,,268.9977,312.857,0.102153342753992,,0.171061569752213,,6.48424189747697E-5,9.11685,312.857,0.102153342753992,,2.06082231055015,,3.24462842139472E-4
246.5685,312.857,0.102153342753992,2.98646375393331,--,4.59046968867955E-4,--,,,,,,,,270.70725,312.857,0.102153342753992,10.3609690860938,--,0.00160894556074829,--,9.0508,312.857,0.102153342753992,10.6952966486869,--,0.00165990724532698,--
248.1536,312.857,0.102153342753992,,1.38061995190482,,2.30938129782371E-4,,,,,,,,272.85835,312.857,0.102153342753992,,0.171467196048684,,5.74792190708117E-5,9.07425,312.857,0.102153342753992,,2.06109000249346,,3.19732661483856E-4
249.8926,312.857,0.102153342753992,2.98363551788834,--,4.46259519980083E-4,--,,,,,,,,274.45475,312.857,0.102153342753992,10.3967511191823,--,0.00153821362519806,--,8.94,312.857,0.102153342753992,10.6957660714186,--,0.00163811111338866,--
252.3809,312.857,0.102153342753992,,1.38356707870229,,1.92747973356431E-4,,,,,,,,276.6488,312.857,0.102153342753992,,0.171784352741158,,5.49202436840696E-5,8.91565,312.857,0.102153342753992,,2.06072679300469,,3.26339159506972E-4
254.1072,312.857,0.102153342753992,3.02186741016572,--,4.61205368443186E-4,--,,,,,,,,278.2285,312.857,0.102153342753992,10.4313758184282,--,0.00159653103493994,--,8.8114,312.857,0.102153342753992,10.6954912175276,--,0.00164276918290465,--
255.62675,312.857,0.102153342753992,,1.39000458206337,,2.2675220531087E-4,,,,,,,,280.368,312.857,0.102153342753992,,0.172081109350159,,6.2339971945956E-5,8.81105,312.857,0.102153342753992,,2.0612214083854,,3.1973901504448E-4
257.44945,312.857,0.102153342753992,3.03612632121874,--,4.53855005209692E-4,--,,,,,,,,281.97035,312.857,0.102153342753992,10.4655777611213,--,0.00156118984689935,--,8.7084,312.857,0.102153342753992,10.6954942147368,--,0.00157601553765936,--
259.0057,312.857,0.102153342753992,,1.39535865673842,,2.229716321612E-4,,,,,,,,284.22025,312.857,0.102153342753992,,0.172467874918272,,7.58525552764532E-5,8.70835,312.857,0.102153342753992,,2.06071719556508,,3.16453811798165E-4
260.72605,312.857,0.102153342753992,3.05118120759105,--,4.48741078509556E-4,--,,,,,,,,285.9098,312.857,0.102153342753992,10.5015301455334,--,0.00159337255209652,--,8.65065,312.857,0.102153342753992,10.6955696324525,--,0.00168054731644779,--
262.2392,312.857,0.102153342753992,,1.40116956248383,,2.32150874146515E-4,,,,,,,,288.06735,312.857,0.102153342753992,,0.172845666030014,,5.9316683020678E-5,8.5874,312.857,0.102153342753992,,2.06068722919078,,3.20659571444914E-4
263.9212,312.857,0.102153342753992,3.06593996015334,--,4.79987275944585E-4,--,,,,,,,,289.76095,312.857,0.102153342753992,10.5374358036159,--,0.00160483644984398,--,8.5457,312.857,0.102153342753992,10.6955887050684,--,0.00163676392122877,--
265.4206,312.857,0.102153342753992,,1.40667282856146,,2.17499712934674E-4,,,,,,,,291.8785,312.857,0.102153342753992,,0.173229721089414,,5.97660678754303E-5,8.50655,312.857,0.102153342753992,,2.06113113281537,,3.17366323832357E-4
267.15135,312.857,0.102153342753992,3.08076123899116,--,4.67156209767761E-4,--,,,,,,,,293.38815,312.857,0.102153342753992,10.5710914274926,--,0.00161743909068658,--,8.47305,312.857,0.102153342753992,10.6956278763051,--,0.00156699993582397,--
268.70505,312.857,0.102153342753992,,1.41211951411555,,2.14296780050627E-4,,,,,,,,295.51905,312.857,0.102153342753992,,0.173603255946617,,6.14797400631303E-5,8.4328,312.857,0.102153342753992,,2.06123804151551,,3.27985624855463E-4
270.3638,312.857,0.102153342753992,3.09538191937846,--,4.62963816964338E-4,--,,,,,,,,297.03165,312.857,0.102153342753992,10.6048562351477,--,0.00163721602654211,--,8.3737,312.857,0.102153342753992,10.6956271418247,--,0.00162718731165289,--
271.86645,312.857,0.102153342753992,,1.41738199570481,,2.20423911967591E-4,,,,,,,,299.14245,312.857,0.102153342753992,,0.173939846085304,,5.99754983731378E-5,8.34535,312.857,0.102153342753992,,2.06101871161889,,3.22451735601917E-4
273.4797,312.857,0.102153342753992,3.10864426822886,--,4.97562962650362E-4,--,,,,,,,,300.6514,312.857,0.102153342753992,10.6386886124352,--,0.00152422920107583,--,8.28695,312.857,0.102153342753992,10.6957873763712,--,0.00171032442820834,--
274.93405,312.857,0.102153342753992,,1.42241092909649,,2.36256044935814E-4,,,,,,,,301.2357,312.857,0.102153342753992,,0.174242302598732,,5.78997984153009E-5,8.2523,312.857,0.102153342753992,,2.06077149647814,,3.16964900608011E-4
276.6574,312.857,0.102153342753992,3.12274210862429,--,4.5726445020209E-4,--,,,,,,,,300.2043,312.857,0.102153342753992,10.6564569103606,--,0.00170820628162573,--,8.1939,312.857,0.102153342753992,10.6957109303877,--,0.00162889747454698,--
