[Header]
; AC Transport Data File (default extension .dat)
; Copyright 1998, Quantum Design, Inc. All rights reserved.
TITLE,PPMS_MANG
FILEOPENTIME,30468088.70,12/19/2017,4:49 pm
BYAPP,ACTRANSPORT,2.0,1.1
INFO,PPMS AC Transport Option Release 2.2.4. Build 2,APPNAME
INFO,,SAMPLE1_MATERIAL
INFO,,SAMPLE1_COMMENT
INFO,1.0,SAMPLE1_LEAD_SEPARATION
INFO,1.0,SAMPLE1_CROSS_SECTION
INFO,,SAMPLE2_MATERIAL
INFO,,SAMPLE2_COMMENT
INFO,1.0,SAMPLE2_LEAD_SEPARATION
INFO,1.0,SAMPLE2_CROSS_SECTION
DATATYPE,COMMENT,1
DATATYPE,TIME,2
FIELDGROUP,ACResist,2,4,5,6,7,8,9,10,13,14,15,16,53
FIELDGROUP,ACHall,2,4,5,6,7,8,9,10,17,18,19,20,53
FIELDGROUP,ACIVcurve,2,4,5,6,7,8,9,10,53
FIELDGROUP,ACCritCurrent,2,4,5,6,7,8,9,21,22,23,24,53
STARTUPGROUP,All
STARTUPAXIS,X,2
STARTUPAXIS,Y1,3
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Excitation (mA),Frequency (Hz),Volts ch1,Volts ch2,V Std.Dev. ch1,V Std.Dev. ch2,Res. ch1 (ohm-cm),Res. ch2 (ohm-cm),Res. Std.Dev. ch1,Res. Std.Dev. ch2,Hall ch1 (cm^3/coul),Hall ch2 (cm^3/coul),Hall Std.Dev. ch1,Hall Std.Dev. ch2,Crit.Cur. ch1 (mA),Crit.Cur. ch2 (mA),C.Cur. Std.Dev. ch1,C.Cur. Std.Dev. ch2,ACT Status (code),ACT Gain,2nd Harm. ch1 (dB),2nd Harm. ch2 (dB),3rd Harm. ch1 (dB),3rd Harm. ch2 (dB),Quad.Error ch1 (ohm-cm-rad),Quad.Error ch2 (ohm-cm-rad),Drive Signal ch1 (V),Drive Signal ch2 (V),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,30484493.48,4370,296.474,312.857,90.014,0.102153342753992,173,0.00236008803441939,,3.43196138023631E-7,,23.1039364729893,,0.00335969745816727,,,,,,,,,,0,1250,-88.3865403744552,,-81.7320210724456,,3.96536305137242E-7,,0.00236008803453351,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484505.79,4370,295.9925,312.857,90.014,0.102153342753992,173,,2.11319390120348E-7,,7.35529882459426E-9,,0.00206864945468206,,6.47361154395226E-5,,,,,,,,,0,125000,,-39.7252760455215,,-38.4328217600668,,1.75802012509538E-6,,2.35039356303902E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484519.54,4370,295.37765,312.857,90.014,0.102153342753992,173,0.00235782242971566,,3.46419026743301E-7,,23.0817569466241,,0.00339124765119891,,,,,,,,,,0,1250,-87.7688284172893,,-82.711494840407,,3.23373260396557E-7,,0.00235782242979162,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484531.805,4370,294.95275,312.857,90.014,0.102153342753992,173,,2.13592781308938E-7,,7.00999035315129E-9,,0.0020909041608847,,6.21742534749612E-5,,,,,,,,,0,125000,,-40.6507319125706,,-47.6947747039581,,1.70455636546759E-6,,2.35744173479597E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484545.825,4370,294.57465,312.857,90.014,0.102153342753992,173,0.0023555220073431,,3.51546838965101E-7,,23.0592365677496,,0.00344144597168816,,,,,,,,,,0,1250,-87.0227609374432,,-81.9989207782985,,6.15190044366695E-7,,0.0023555220076183,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484557.815,4370,294.22165,312.857,90.014,0.102153342753992,173,,2.12858255197529E-7,,6.48449190462197E-9,,0.00208371372972302,,5.73298883316801E-5,,,,,,,,,0,125000,,-41.9644412954072,,-41.1579701523139,,1.72883755213389E-6,,2.35685524691176E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484572.32,4370,293.70005,312.857,90.014,0.102153342753992,173,0.00235345572614856,,3.51800542621846E-7,,23.0390083549381,,0.00344392951636294,,,,,,,,,,0,1250,-87.057921804312,,-82.1570453657559,,-4.69445507600107E-9,,0.00235345572614858,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484584.755,4370,293.2843,312.857,90.014,0.102153342753992,173,,2.13736240371047E-7,,6.20432542856808E-9,,0.00209230851192946,,5.54808107411162E-5,,,,,,,,,0,125000,,-50.8488504697493,,-43.4524453847618,,1.62653824399881E-6,,2.33979329637897E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484600.06,4370,292.7906,312.857,90.014,0.102153342753992,173,0.00235114887112635,,3.44504904305136E-7,,23.0164250045331,,0.00337250924044191,,,,,,,,,,0,1250,-87.641069020302,,-82.3408933678663,,2.06559908057539E-7,,0.00235114887115743,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484612.57,4370,292.3763,312.857,90.014,0.102153342753992,173,,2.0921435698382E-7,,5.98602029080009E-9,,0.00204804284112202,,5.30525537669336E-5,,,,,,,,,0,125000,,-36.2461905050511,,-41.1795748308125,,1.67658274766211E-6,,2.31084559232386E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484627.65,4370,291.8955,312.857,90.014,0.102153342753992,173,0.00234896788083401,,3.3138180360051E-7,,22.9950738293214,,0.00324404139412306,,,,,,,,,,0,1250,-86.7440381100874,,-82.8111262601874,,5.02089272786347E-7,,0.00234896788101784,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484639.94,4370,291.51485,312.857,90.014,0.102153342753992,173,,2.15599427777071E-7,,6.11369486134601E-9,,0.00211054764684099,,5.42493685625166E-5,,,,,,,,,0,125000,,-47.6360461582313,,-51.9171970238469,,1.716191882703E-6,,2.37850589693925E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484654.835,4370,291.03175,312.857,90.014,0.102153342753992,173,0.00234683774492161,,3.32499429793079E-7,,22.9742205026156,,0.00325498225568785,,,,,,,,,,0,1250,-85.0443147466135,,-82.7277436656884,,-3.90250712035213E-7,,0.00234683774503277,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484667.33,4370,290.6112,312.857,90.014,0.102153342753992,173,,2.10673384033378E-7,,6.28295832199502E-9,,0.00206232556476811,,5.580373124974E-5,,,,,,,,,0,125000,,-42.5579991640396,,-37.4021210637256,,1.66812869433309E-6,,2.32197834797709E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484682.43,4370,290.10045,312.857,90.014,0.102153342753992,173,0.00234456766732789,,3.65644777405899E-7,,22.9519971940801,,0.00357945646948385,,,,,,,,,,0,1250,-86.4798181668101,,-80.5749585218488,,1.86314393592139E-7,,0.00234456766735325,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484694.555,4370,289.68875,312.857,90.014,0.102153342753992,173,,2.11256518445687E-7,,6.81937891760979E-9,,0.00206803399059027,,6.01576577742479E-5,,,,,,,,,0,125000,,-46.1740782873926,,-40.4487145634925,,1.73630735168439E-6,,2.34429130357013E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484709.89,4370,289.1681,312.857,90.014,0.102153342753992,173,0.00234230834608168,,3.56238686275219E-7,,22.9298791876406,,0.00348737605426315,,,,,,,,,,0,1250,-89.4920720247217,,-82.03186936171,,4.09956384209131E-7,,0.00234230834620458,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484722.06,4370,288.7581,312.857,90.014,0.102153342753992,173,,2.12009109868771E-7,,7.07203663724379E-9,,0.00207540126686645,,6.23166868058422E-5,,,,,,,,,0,125000,,-43.9777830303542,,-39.5785952184564,,1.75285518148566E-6,,2.35527826471123E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484737.25,4370,288.25755,312.857,90.014,0.102153342753992,173,0.00234003126383938,,3.54289862436761E-7,,22.9075873079562,,0.00346829808708111,,,,,,,,,,0,1250,-86.5952448529862,,-83.1225128132327,,6.1984362553341E-8,,0.0023400312638422,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484749.785,4370,287.84625,312.857,90.014,0.102153342753992,173,,2.14598542996831E-7,,6.30868855938302E-9,,0.0021007497743875,,5.61834156835146E-5,,,,,,,,,0,125000,,-50.7227358205159,,-40.3374987337155,,1.6731876987931E-6,,2.35887688681298E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484764.43,4370,287.35515,312.857,90.014,0.102153342753992,173,0.00233777638693498,,3.37395860781083E-7,,22.885512812174,,0.00330291525596052,,,,,,,,,,0,1250,-85.6529686172345,,-83.4545153368929,,7.18167191648208E-7,,0.00233777638731288,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484776.845,4370,286.9321,312.857,90.014,0.102153342753992,173,,2.10383515947033E-7,,6.20685863607092E-9,,0.00205948798490311,,5.51940052503805E-5,,,,,,,,,0,125000,,-38.794214685255,,-52.2593768941781,,1.65450564779194E-6,,2.31600347302065E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484792.02,4370,286.4303,312.857,90.014,0.102153342753992,173,0.00233551861942902,,3.36174249622713E-7,,22.8634100193712,,0.00329095629635477,,,,,,,,,,0,1250,-88.2162272765724,,-82.4847007247364,,7.09450357203337E-7,,0.00233551861979815,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484804.805,4370,286.00275,312.857,90.014,0.102153342753992,173,,2.07662737577023E-7,,5.67258254570722E-9,,0.00203285371142199,,5.02096157719628E-5,,,,,,,,,0,125000,,-43.1675180837212,,-52.6191876481106,,1.67606430625931E-6,,2.2966776989016E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484818.645,4370,285.54185,312.857,90.014,0.102153342753992,173,0.00233331636464796,,3.45774402279657E-7,,22.84185067865,,0.00338493630098958,,,,,,,,,,0,1250,-87.2200483515894,,-82.1967423873386,,6.28474720087575E-7,,0.00233331636493791,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484831.085,4370,285.1413,312.857,90.014,0.102153342753992,173,,2.10489510672458E-7,,5.8722295243147E-9,,0.00206052558963694,,5.18374778981622E-5,,,,,,,,,0,125000,,-44.9125401540777,,-42.0237423524179,,1.72374845398177E-6,,2.3341951988565E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484845.035,4370,284.66855,312.857,90.014,0.102153342753992,173,0.00233109894562088,,3.43113607961116E-7,,22.8201428859815,,0.00335888854985427,,,,,,,,,,0,1250,-86.022138588674,,-82.1611150798457,,1.06016585606128E-6,,0.00233109894644674,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484857.62,4370,284.2549,312.857,90.014,0.102153342753992,173,,2.12055465013629E-7,,6.0136863795311E-9,,0.00207585504716334,,5.34234535052781E-5,,,,,,,,,0,125000,,-49.5248762643646,,-51.0958288957749,,1.67705687061655E-6,,2.3367155067528E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484872.855,4370,283.74425,312.857,90.014,0.102153342753992,173,0.0023287579658271,,3.45021717288357E-7,,22.797225475676,,0.00337756778420919,,,,,,,,,,0,1250,-88.0830965357979,,-81.6537094980332,,4.1578116807578E-7,,0.00232875796595425,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484885.36,4370,283.32235,312.857,90.014,0.102153342753992,173,,2.09553024398089E-7,,5.92362694380985E-9,,0.00205135812789434,,5.25917790938977E-5,,,,,,,,,0,125000,,-41.8013240119779,,-52.31797474122,,1.66290470153611E-6,,2.31052846797651E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484899.985,4370,282.838,312.857,90.014,0.102153342753992,173,0.00232650530151747,,3.34145740658771E-7,,22.7751726454874,,0.00327109803999493,,,,,,,,,,0,1250,-90.081404289739,,-82.7862106492114,,4.20662290069192E-7,,0.00232650530164775,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484912.445,4370,282.4158,312.857,90.014,0.102153342753992,173,,2.10009745688988E-7,,6.0191448654954E-9,,0.00205582906897799,,5.32616559434703E-5,,,,,,,,,0,125000,,-43.7604815426782,,-55.063453769472,,1.69770568022532E-6,,2.32330984939873E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484927.545,4370,281.9143,312.857,90.014,0.102153342753992,173,0.0023241850464795,,3.5305546500352E-7,,22.7524581257241,,0.00345621347808544,,,,,,,,,,0,1250,-85.5646482505743,,-82.2603524668362,,3.67273246840168E-7,,0.00232418504657891,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484939.555,4370,281.5093,312.857,90.014,0.102153342753992,173,,2.12524436592374E-7,,6.62661724822745E-9,,0.00208044590893388,,5.87550157949697E-5,,,,,,,,,0,125000,,-45.0375270431691,,-37.0156921225041,,1.69908362537836E-6,,2.34640712075611E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484953.955,4370,281.032,312.857,90.014,0.102153342753992,173,0.00232200778637747,,3.31676374963211E-7,,22.7311434794635,,0.00324692419671474,,,,,,,,,,0,1250,-88.4822807391716,,-81.5240854129448,,7.88210239446747E-7,,0.00232200778683576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484966.275,4370,280.62395,312.857,90.014,0.102153342753992,173,,2.07617238211692E-7,,6.01069288755043E-9,,0.00203240830853736,,5.34116715691525E-5,,,,,,,,,0,125000,,-44.8910704127246,,-44.0038246942722,,1.6393747161742E-6,,2.28717465786622E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484981.29,4370,280.12555,312.857,90.014,0.102153342753992,173,0.00231968213520223,,3.45716496479513E-7,,22.708376135395,,0.00338436896969852,,,,,,,,,,0,1250,-87.1660899140984,,-83.142661814563,,3.60800300601452E-7,,0.00231968213529836,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30484993.4,4370,279.71065,312.857,90.014,0.102153342753992,173,,2.12062540084826E-7,,6.42496304299048E-9,,0.00207592430652858,,5.69549471165848E-5,,,,,,,,,0,125000,,-51.5591593973557,,-38.7124125926621,,1.69739476066566E-6,,2.34180481674224E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485007.65,4370,279.2394,312.857,90.014,0.102153342753992,173,0.00231751706080642,,3.29202154352424E-7,,22.6871807850387,,0.00322270282990476,,,,,,,,,,0,1250,-88.0280012776806,,-81.8516365526409,,4.1197391457074E-7,,0.00231751706093186,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485019.84,4370,278.83915,312.857,90.014,0.102153342753992,173,,2.03247383561171E-7,,6.81073252090741E-9,,0.00198963087989051,,6.0403674003764E-5,,,,,,,,,0,125000,,-36.8100251583542,,-44.2331610260714,,1.6224884724636E-6,,2.24338071512463E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485035.015,4370,278.3247,312.857,90.014,0.102153342753992,173,0.00231519953598376,,3.37969501118398E-7,,22.6644929972913,,0.00330853011686395,,,,,,,,,,0,1250,-86.6069530962312,,-81.8998346940982,,1.34439908935461E-7,,0.00231519953599713,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485047.055,4370,277.927,312.857,90.014,0.102153342753992,173,,2.11116769838586E-7,,5.66931008049482E-9,,0.00206666596198301,,5.01606497482176E-5,,,,,,,,,0,125000,,-51.1887421736689,,-41.7581493808998,,1.70766276215803E-6,,2.33580909140878E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485061.07,4370,277.46075,312.857,90.014,0.102153342753992,173,0.00231296151431736,,3.60688638092217E-7,,22.6425835196854,,0.00353093752819451,,,,,,,,,,0,1250,-88.7532993550054,,-81.4722953684457,,4.06383225782748E-7,,0.00231296151443966,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485073.835,4370,277.02435,312.857,90.014,0.102153342753992,173,,2.09388271498044E-7,,6.17969046834405E-9,,0.00204974532699484,,5.48942792413431E-5,,,,,,,,,0,125000,,-41.2761120872703,,-47.8831783839655,,1.6566290058083E-6,,2.3074884732657E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485087.52,4370,276.5731,312.857,90.014,0.102153342753992,173,0.00231074661135511,,3.40436489120807E-7,,22.6209003673751,,0.0033326803821549,,,,,,,,,,0,1250,-86.424013583343,,-81.5319144979477,,9.05756671439171E-7,,0.00231074661196323,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485099.76,4370,276.16135,312.857,90.014,0.102153342753992,173,,2.12026106802092E-7,,6.03664313177487E-9,,0.00207556765343415,,5.35851353728214E-5,,,,,,,,,0,125000,,-42.949777364092,,-40.971106020599,,1.68430499019458E-6,,2.33823449963558E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485114.82,4370,275.6685,312.857,90.014,0.102153342753992,173,0.00230844788233643,,3.56621639525227E-7,,22.5983965872966,,0.00349112375589277,,,,,,,,,,0,1250,-87.0508059603019,,-83.0465454587559,,3.61175647001422E-7,,0.00230844788243322,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485127.275,4370,275.2439,312.857,90.014,0.102153342753992,173,,2.05676931054849E-7,,6.03108794915822E-9,,0.00201341423255683,,5.31761425808734E-5,,,,,,,,,0,125000,,-38.8299364000498,,-42.1717489512392,,1.69510377968271E-6,,2.28355757399462E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485142.33,4370,274.7442,312.857,90.014,0.102153342753992,173,0.00230613313183791,,3.58843863735344E-7,,22.5757359634027,,0.00351287798913849,,,,,,,,,,0,1250,-86.6745171726599,,-82.2914290355603,,5.938026526147E-7,,0.0023061331320998,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485154.345,4370,274.33845,312.857,90.014,0.102153342753992,173,,2.08403508007255E-7,,6.79711139085112E-9,,0.00204010526942638,,6.03789161263138E-5,,,,,,,,,0,125000,,-37.6210399651333,,-45.7019457438902,,1.64882572650726E-6,,2.29663327118092E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485167.72,4370,273.90015,312.857,90.014,0.102153342753992,173,0.00230397921760713,,3.33955211461814E-7,,22.5546498730835,,0.00326923212207598,,,,,,,,,,0,1250,-89.0809352280636,,-81.4670732208894,,6.4657713092545E-7,,0.00230397921791793,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485179.645,4370,273.49565,312.857,90.014,0.102153342753992,173,,2.12494463209445E-7,,6.19788568034276E-9,,0.00208015249316169,,5.53166599170328E-5,,,,,,,,,0,125000,,-43.4268019170477,,-39.6914529542644,,1.63581569845013E-6,,2.33068073336914E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485193.64,4370,273.03055,312.857,90.014,0.102153342753992,173,0.00230178554961066,,3.44657495225536E-7,,22.5331746078153,,0.00337400133531979,,,,,,,,,,0,1250,-91.5475368882599,,-82.5054348069784,,8.47438804273954E-7,,0.00230178555014507,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485206.1,4370,272.6219,312.857,90.014,0.102153342753992,173,,2.04466471082337E-7,,5.90146350611427E-9,,0.00200156478464851,,5.19669045662247E-5,,,,,,,,,0,125000,,-42.8774305385366,,-45.3062734981948,,1.69649259689784E-6,,2.27301618796126E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485219.96,4370,272.15235,312.857,90.014,0.102153342753992,173,0.0022995205444572,,3.42135632683965E-7,,22.5110009769876,,0.00334931365518432,,,,,,,,,,0,1250,-85.3962961147156,,-81.9460694433652,,8.21493834261628E-7,,0.00229952054495988,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485231.77,4370,271.7655,312.857,90.014,0.102153342753992,173,,2.09840267619215E-7,,6.05230891589334E-9,,0.00205417001239282,,5.36650645992703E-5,,,,,,,,,0,125000,,-45.9895979663511,,-35.5139947496311,,1.67724772372094E-6,,2.31667875061775E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485246.325,4370,271.26725,312.857,90.014,0.102153342753992,173,0.00229727738619089,,3.29610950797355E-7,,22.4890412207626,,0.00322670405377864,,,,,,,,,,0,1250,-87.8715856821576,,-81.9636641718371,,1.38580713339569E-6,,0.00229727738762279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485258.43,4370,270.8655,312.857,90.014,0.102153342753992,173,,2.02294290961604E-7,,5.91060407621464E-9,,0.00198030085552849,,5.21543130082817E-5,,,,,,,,,0,125000,,-45.6286280990269,,-50.5676341345214,,1.66035907398303E-6,,2.24425817035676E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485272.405,4370,270.4041,312.857,90.014,0.102153342753992,173,0.00229509577560289,,3.37561168926012E-7,,22.4676839963229,,0.00330453210256634,,,,,,,,,,0,1250,-88.136225996843,,-82.5953454673861,,1.25991669522978E-6,,0.00229509577678758,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485284.745,4370,269.97955,312.857,90.014,0.102153342753992,173,,2.07488338600663E-7,,5.93609218253849E-9,,0.00203114648305589,,5.27422031326998E-5,,,,,,,,,0,125000,,-42.0673451727771,,-48.5811177659369,,1.6395141271505E-6,,2.28603889172452E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485298.775,4370,269.5321,312.857,90.014,0.102153342753992,173,0.00229283472102332,,3.37637742291081E-7,,22.4455490432641,,0.00330528163789501,,,,,,,,,,0,1250,-84.7937038929022,,-82.6348415861379,,7.3251451256013E-7,,0.00229283472142416,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485310.935,4370,269.1329,312.857,90.014,0.102153342753992,173,,2.10298537035899E-7,,6.09418468393235E-9,,0.00205865610841029,,5.43542355327116E-5,,,,,,,,,0,125000,,-45.4961505244207,,-38.6959249666109,,1.62541016341454E-6,,2.30816060651013E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485325.025,4370,268.64485,312.857,90.014,0.102153342753992,173,0.00229066480635718,,3.30752674373703E-7,,22.4243063198205,,0.00323788066420645,,,,,,,,,,0,1250,-87.0847599610952,,-82.1089414500439,,8.06195494005919E-7,,0.00229066480684319,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485337.515,4370,268.22505,312.857,90.014,0.102153342753992,173,,2.07265218982254E-7,,6.24476206722519E-9,,0.00202896231804929,,5.55946004246002E-5,,,,,,,,,0,125000,,-50.9751063911064,,-60.239067981141,,1.61929746010095E-6,,2.27906789918702E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485351.36,4370,267.75065,312.857,90.014,0.102153342753992,173,0.00228836789002729,,3.33104601658776E-7,,22.4018202944816,,0.00326090461875292,,,,,,,,,,0,1250,-88.061862763096,,-81.6798631535482,,1.21933296550685E-6,,0.00228836789114015,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485363.3,4370,267.35835,312.857,90.014,0.102153342753992,173,,2.08899903941119E-7,,5.72670568252408E-9,,0.00204496459394487,,5.08424319509344E-5,,,,,,,,,0,125000,,-43.1699543198829,,-59.8427000523873,,1.6579092269611E-6,,2.30337336577572E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485377.79,4370,266.88105,312.857,90.014,0.102153342753992,173,0.00228612692955999,,3.44895102945251E-7,,22.3798820589074,,0.00337632684575267,,,,,,,,,,0,1250,-86.3232531049529,,-80.915710247748,,7.79710038241711E-7,,0.00228612693001549,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485389.445,4370,266.4931,312.857,90.014,0.102153342753992,173,,2.06882015886977E-7,,5.75888792112489E-9,,0.00202521106212506,,5.10321787237251E-5,,,,,,,,,0,125000,,-43.9006645512975,,-39.6352565505418,,1.6592174429863E-6,,2.28541359884726E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485402.985,4370,266.03945,312.857,90.014,0.102153342753992,173,0.00228398920538051,,3.3233470989965E-7,,22.3589544721647,,0.00325336767317316,,,,,,,,,,0,1250,-87.4413288109416,,-82.3034937926777,,7.85376680092931E-7,,0.00228398920584308,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485415.195,4370,265.63355,312.857,90.014,0.102153342753992,173,,2.09118242284483E-7,,6.89241860275664E-9,,0.00204710195405198,,6.10782378162425E-5,,,,,,,,,0,125000,,-43.143447901084,,-38.4897383559266,,1.67695187832565E-6,,2.31006723414263E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485429.39,4370,265.1564,312.857,90.014,0.102153342753992,173,0.00228174168664771,,3.35022709303034E-7,,22.3369520353663,,0.00327968158289965,,,,,,,,,,0,1250,-88.4682529873057,,-81.3328671088808,,8.61551112446925E-7,,0.00228174168720492,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485441.595,4370,264.75805,312.857,90.014,0.102153342753992,173,,2.03370277009587E-7,,6.55149797452725E-9,,0.00199083390976401,,5.7792568636467E-5,,,,,,,,,0,125000,,-42.4896824200685,,-41.4979733055842,,1.67179184642945E-6,,2.25685492705528E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485455.49,4370,264.29705,312.857,90.014,0.102153342753992,173,0.00227951226535525,,3.32992155148938E-7,,22.3151267672835,,0.00325980353960079,,,,,,,,,,0,1250,-87.9212119084429,,-81.5885983822117,,1.19382784390713E-6,,0.00227951226642618,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485467.36,4370,263.9021,312.857,90.014,0.102153342753992,173,,2.02103296754474E-7,,6.75153808120791E-9,,0.00197843117297792,,5.94690672530951E-5,,,,,,,,,0,125000,,-51.7138356953746,,-40.2342566152776,,1.67442983927371E-6,,2.24611785965318E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485480.89,4370,263.45165,312.857,90.014,0.102153342753992,173,0.00227735757857651,,3.42386292414951E-7,,22.2940331253348,,0.00335176672050474,,,,,,,,,,0,1250,-87.2765009515094,,-81.9913215411627,,9.33643397964698E-7,,0.00227735757923213,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485492.9,4370,263.04705,312.857,90.014,0.102153342753992,173,,2.05601911059602E-7,,5.23823552763643E-9,,0.00201267984600341,,4.63816272564093E-5,,,,,,,,,0,125000,,-56.9868558942205,,-41.8489889629563,,1.65618533791265E-6,,2.27307485716469E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485508.19,4370,262.5371,312.857,90.014,0.102153342753992,173,0.00227503776641055,,3.44728860303545E-7,,22.2713229637063,,0.00337469904571991,,,,,,,,,,0,1250,-87.5850153505192,,-82.2583065642276,,1.16496883483931E-6,,0.00227503776743233,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485520.31,4370,262.13795,312.857,90.014,0.102153342753992,173,,2.04909150593018E-7,,5.81141979199878E-9,,0.00200589826771694,,5.13432978999879E-5,,,,,,,,,0,125000,,-44.9357541876895,,-41.8104251631171,,1.6705795678839E-6,,2.2704262037186E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485534.86,4370,261.6458,312.857,90.014,0.102153342753992,173,0.00227274690350014,,3.22807596475026E-7,,22.2488962063583,,0.00316010229414869,,,,,,,,,,0,1250,-87.6232561282053,,-82.4641375386883,,1.42360597468521E-6,,0.00227274690502753,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30485547.1,4370,261.2392,312.857,90.014,0.102153342753992,173,,2.01631856715183E-7,,6.28759860646129E-9,,0.00197381614706968,,5.56747155479308E-5,,,,,,,,,0,125000,,-47.0595930149846,,-41.8344800041982,,1.62395361775136E-6,,2.22912026286722E-7,,,,,,,,,,,,,,,,,,,,,,,,,,
